time,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,cloud_cover,wind_speed_10m,wind_gusts_10m,precipitation,rain,weather_code
2025-02-01T21:00,23.9,40,9.6,914.7,5,9.4,22.0,0.0,0.0,0
2025-02-01T22:00,23.1,46,10.7,914.7,6,10.3,23.0,0.0,0.0,0
2025-02-01T23:00,22.8,48,11.2,914.1,28,11.0,23.8,0.0,0.0,1
2025-02-02T00:00,22.1,51,11.4,913.7,84,12.1,26.3,0.0,0.0,3
2025-02-02T01:00,20.6,58,12.2,912.9,44,11.8,28.8,0.0,0.0,1
2025-02-02T02:00,19.2,72,14.0,912.2,92,11.4,26.3,0.0,0.0,3
2025-02-02T03:00,18.3,85,15.8,911.7,77,11.1,25.9,0.0,0.0,2
2025-02-02T04:00,17.9,92,16.6,911.9,86,10.1,25.2,0.0,0.0,3
2025-02-02T05:00,17.5,97,16.9,912.3,100,8.6,23.8,0.0,0.0,3
2025-02-02T06:00,17.7,98,17.4,913.2,100,6.0,16.6,0.0,0.0,3
2025-02-02T07:00,18.4,91,16.9,914.3,91,6.0,16.2,0.0,0.0,3
2025-02-02T08:00,20.1,79,16.3,915.2,34,5.6,18.7,0.0,0.0,1
2025-02-02T09:00,22.9,63,15.6,916.3,20,4.3,18.4,0.0,0.0,1
2025-02-02T10:00,26.1,41,12.0,916.4,38,4.5,20.2,0.0,0.0,1
2025-02-02T11:00,28.4,27,7.3,916.0,30,6.3,24.5,0.0,0.0,1
2025-02-02T12:00,29.8,21,5.2,914.9,22,6.9,26.3,0.0,0.0,1
2025-02-02T13:00,30.7,18,4.0,914.0,16,8.0,28.1,0.0,0.0,0
2025-02-02T14:00,31.0,16,2.4,913.0,22,9.7,31.0,0.0,0.0,1
2025-02-02T15:00,30.7,15,0.8,912.5,31,11.0,32.4,0.0,0.0,1
2025-02-02T16:00,29.9,15,0.8,912.2,39,11.6,32.4,0.0,0.0,1
2025-02-02T17:00,28.7,19,2.7,912.4,99,11.8,32.4,0.0,0.0,3
2025-02-02T18:00,27.7,21,3.5,912.6,92,7.9,28.8,0.0,0.0,3
2025-02-02T19:00,26.6,25,4.8,913.2,52,7.6,18.7,0.0,0.0,2
2025-02-02T20:00,25.1,29,5.7,913.6,74,7.8,19.1,0.0,0.0,2
2025-02-02T21:00,23.3,37,7.7,914.4,44,8.5,21.2,0.0,0.0,1
2025-02-02T22:00,22.3,41,8.5,914.2,15,9.5,21.6,0.0,0.0,0
2025-02-02T23:00,21.3,44,8.5,914.0,9,10.3,23.0,0.0,0.0,0
2025-02-03T00:00,20.3,48,8.9,913.5,5,11.4,24.8,0.0,0.0,0
2025-02-03T01:00,19.1,59,11.0,912.6,22,11.5,25.9,0.0,0.0,1
2025-02-03T02:00,18.3,71,13.0,911.8,88,10.6,25.6,0.0,0.0,3
2025-02-03T03:00,18.0,78,14.1,911.1,89,10.1,23.0,0.0,0.0,3
2025-02-03T04:00,17.6,83,14.6,910.9,100,8.3,21.2,0.0,0.0,3
2025-02-03T05:00,17.2,86,14.7,910.9,99,6.1,17.3,0.0,0.0,3
2025-02-03T06:00,17.0,93,15.8,911.6,37,6.0,14.0,0.0,0.0,1
2025-02-03T07:00,16.8,92,15.6,912.1,49,8.1,15.8,0.0,0.0,1
2025-02-03T08:00,18.8,79,15.2,913.7,18,6.5,19.1,0.0,0.0,0
2025-02-03T09:00,23.5,44,10.7,915.9,17,7.6,22.7,0.0,0.0,0
2025-02-03T10:00,26.9,18,0.2,916.4,30,10.4,30.6,0.0,0.0,1
2025-02-03T11:00,28.6,13,-2.1,916.0,74,11.9,34.2,0.0,0.0,2
2025-02-03T12:00,29.7,12,-2.9,915.2,52,12.6,36.7,0.0,0.0,2
2025-02-03T13:00,30.2,12,-2.4,914.4,23,12.6,36.7,0.0,0.0,1
2025-02-03T14:00,30.3,13,-0.9,913.7,62,12.2,36.7,0.0,0.0,2
2025-02-03T15:00,30.0,16,1.1,913.2,51,11.7,35.3,0.0,0.0,2
2025-02-03T16:00,29.4,18,2.8,913.1,68,11.6,33.5,0.0,0.0,2
2025-02-03T17:00,28.5,19,2.4,913.3,12,12.3,31.7,0.0,0.0,0
2025-02-03T18:00,26.7,24,4.5,913.9,7,8.0,27.0,0.0,0.0,0
2025-02-03T19:00,25.0,31,6.8,914.6,21,8.6,20.9,0.0,0.0,1
2025-02-03T20:00,23.7,38,8.5,915.2,14,8.4,21.2,0.0,0.0,0
2025-02-03T21:00,22.9,39,8.0,915.5,81,9.4,22.0,0.0,0.0,3
2025-02-03T22:00,22.1,42,8.5,915.4,88,9.2,21.6,0.0,0.0,3
2025-02-03T23:00,21.5,46,9.4,915.0,87,8.7,20.5,0.0,0.0,3
2025-02-04T00:00,20.8,52,10.4,914.3,91,9.5,20.2,0.0,0.0,3
2025-02-04T01:00,19.9,54,10.5,913.6,24,10.1,21.6,0.0,0.0,1
2025-02-04T02:00,19.1,58,10.6,912.9,22,9.2,21.2,0.0,0.0,1
2025-02-04T03:00,18.4,63,11.2,912.1,96,8.5,19.4,0.0,0.0,3
2025-02-04T04:00,17.9,67,11.8,912.0,87,7.6,17.3,0.0,0.0,3
2025-02-04T05:00,17.4,72,12.3,912.3,89,6.9,15.1,0.0,0.0,3
2025-02-04T06:00,17.0,73,12.1,912.8,49,5.2,11.9,0.0,0.0,1
2025-02-04T07:00,17.7,71,12.4,913.8,84,7.0,13.3,0.0,0.0,3
2025-02-04T08:00,20.7,59,12.5,915.6,100,5.6,16.6,0.0,0.0,3
2025-02-04T09:00,24.0,41,9.9,916.6,99,7.9,23.4,0.0,0.0,3
2025-02-04T10:00,26.9,24,4.3,917.1,100,9.5,28.8,0.0,0.0,3
2025-02-04T11:00,28.7,20,3.6,916.7,100,11.0,32.4,0.0,0.0,3
2025-02-04T12:00,29.8,19,3.5,915.9,100,11.7,34.6,0.0,0.0,3
2025-02-04T13:00,30.5,19,4.2,915.0,98,11.8,34.9,0.0,0.0,3
2025-02-04T14:00,30.7,19,4.7,914.3,100,12.2,35.6,0.0,0.0,3
2025-02-04T15:00,30.5,19,4.4,913.5,100,12.1,35.6,0.0,0.0,3
2025-02-04T16:00,29.9,17,2.6,913.3,97,12.8,34.6,0.0,0.0,3
2025-02-04T17:00,28.5,20,3.4,913.3,98,14.3,36.0,0.0,0.0,3
2025-02-04T18:00,27.2,22,3.5,913.4,100,10.9,32.0,0.0,0.0,3
2025-02-04T19:00,25.8,27,5.3,914.0,96,9.0,26.6,0.0,0.0,3
2025-02-04T20:00,24.5,31,6.4,914.4,85,10.1,24.5,0.0,0.0,3
2025-02-04T21:00,23.5,37,8.0,914.5,87,9.0,24.5,0.0,0.0,3
2025-02-04T22:00,22.8,41,8.8,914.3,100,8.5,20.5,0.0,0.0,3
2025-02-04T23:00,22.0,44,9.3,913.9,89,11.3,25.9,0.0,0.0,3
2025-02-05T00:00,20.9,49,9.8,913.3,90,11.2,27.4,0.0,0.0,3
2025-02-05T01:00,20.1,53,10.3,912.7,86,9.4,25.2,0.0,0.0,3
2025-02-05T02:00,19.3,57,10.7,912.3,94,7.9,21.2,0.0,0.0,3
2025-02-05T03:00,18.9,60,11.0,912.0,100,8.5,17.6,0.0,0.0,3
2025-02-05T04:00,18.7,63,11.4,911.9,64,9.0,18.7,0.0,0.0,2
2025-02-05T05:00,18.4,65,11.7,912.1,80,9.2,19.1,0.0,0.0,3
2025-02-05T06:00,18.2,73,13.2,912.6,0,9.9,20.5,0.0,0.0,0
2025-02-05T07:00,18.7,70,13.2,913.2,14,10.0,21.2,0.0,0.0,0
2025-02-05T08:00,21.2,58,12.6,914.8,3,8.1,21.2,0.0,0.0,0
2025-02-05T09:00,24.3,39,9.5,916.0,37,12.7,32.8,0.0,0.0,1
2025-02-05T10:00,26.3,33,9.0,916.0,2,13.7,37.1,0.0,0.0,0
2025-02-05T11:00,28.0,29,8.1,915.7,47,14.0,38.9,0.0,0.0,1
2025-02-05T12:00,29.2,26,7.5,914.9,94,13.9,39.6,0.0,0.0,3
2025-02-05T13:00,30.1,22,6.1,914.1,92,13.6,39.2,0.0,0.0,3
2025-02-05T14:00,30.4,19,4.5,912.9,99,13.9,38.9,0.0,0.0,3
2025-02-05T15:00,30.2,19,3.8,912.5,96,14.6,39.6,0.0,0.0,3
2025-02-05T16:00,29.4,20,4.4,912.4,93,14.4,39.6,0.0,0.0,3
2025-02-05T17:00,28.2,24,5.6,912.3,85,14.4,37.4,0.0,0.0,3
2025-02-05T18:00,26.8,29,7.1,912.7,27,12.0,34.6,0.0,0.0,1
2025-02-05T19:00,25.7,34,8.7,913.0,0,12.2,30.6,0.0,0.0,0
2025-02-05T20:00,24.7,38,9.6,913.5,0,10.7,29.5,0.0,0.0,0
2025-02-05T21:00,23.8,42,10.0,914.0,0,10.7,25.9,0.0,0.0,0
2025-02-05T22:00,22.4,46,10.2,913.9,0,11.5,27.4,0.0,0.0,0
2025-02-05T23:00,21.2,49,10.2,913.5,0,10.8,27.4,0.0,0.0,0
2025-02-06T00:00,20.4,52,10.3,913.0,0,9.6,24.8,0.0,0.0,0
2025-02-06T01:00,19.7,55,10.5,912.4,0,9.0,21.6,0.0,0.0,0
2025-02-06T02:00,19.1,58,10.6,911.6,0,8.8,19.8,0.0,0.0,0
2025-02-06T03:00,18.4,59,10.4,911.2,0,8.8,19.4,0.0,0.0,0
2025-02-06T04:00,17.8,60,9.9,910.9,0,9.3,19.1,0.0,0.0,0
2025-02-06T05:00,17.4,59,9.3,911.1,0,10.7,22.0,0.0,0.0,0
2025-02-06T06:00,17.7,67,11.5,911.5,0,10.5,23.0,0.0,0.0,0
2025-02-06T07:00,18.1,62,10.7,912.5,0,10.7,22.0,0.0,0.0,0
2025-02-06T08:00,20.6,48,9.4,914.1,0,8.5,22.7,0.0,0.0,0
2025-02-06T09:00,23.9,30,5.3,915.5,0,10.5,28.8,0.0,0.0,0
2025-02-06T10:00,26.3,21,2.1,916.1,0,12.3,33.8,0.0,0.0,0
2025-02-06T11:00,27.8,18,1.3,915.8,77,13.8,38.2,0.0,0.0,2
2025-02-06T12:00,28.8,19,2.5,915.2,51,13.7,38.9,0.0,0.0,2
2025-02-06T13:00,29.5,19,3.1,914.0,0,13.8,39.2,0.0,0.0,0
2025-02-06T14:00,29.7,18,3.2,912.9,0,13.6,39.2,0.0,0.0,0
2025-02-06T15:00,29.7,18,2.8,912.4,0,13.6,38.5,0.0,0.0,0
2025-02-06T16:00,29.0,20,3.6,912.0,0,13.9,37.4,0.0,0.0,0
2025-02-06T17:00,27.8,25,6.2,912.1,0,13.5,36.4,0.0,0.0,0
2025-02-06T18:00,26.2,35,9.5,912.5,0,9.0,31.3,0.0,0.0,0
2025-02-06T19:00,24.7,41,10.5,913.0,0,7.8,22.0,0.0,0.0,0
2025-02-06T20:00,23.6,43,10.4,913.6,0,6.7,19.1,0.0,0.0,0
2025-02-06T21:00,22.8,46,10.6,914.0,0,5.9,16.2,0.0,0.0,0
2025-02-06T22:00,22.0,49,10.8,914.0,0,7.3,15.5,0.0,0.0,0
2025-02-06T23:00,21.1,52,10.8,913.8,0,10.0,22.7,0.0,0.0,0
2025-02-07T00:00,20.1,57,11.2,913.6,0,8.7,22.7,0.0,0.0,0
2025-02-07T01:00,19.4,61,11.6,912.9,55,8.1,19.1,0.0,0.0,2
2025-02-07T02:00,18.7,64,11.9,912.2,84,8.0,17.6,0.0,0.0,3
2025-02-07T03:00,18.2,68,12.3,911.9,70,7.8,16.9,0.0,0.0,2
2025-02-07T04:00,17.8,72,12.7,911.8,65,7.8,16.2,0.0,0.0,2
2025-02-07T05:00,17.4,75,13.0,912.0,61,7.0,16.2,0.0,0.0,2
2025-02-07T06:00,17.3,76,13.0,912.8,52,7.2,15.5,0.0,0.0,2
2025-02-07T07:00,18.0,72,12.9,913.9,62,8.1,16.6,0.0,0.0,2
2025-02-07T08:00,20.7,57,12.0,915.7,37,6.3,18.0,0.0,0.0,1
2025-02-07T09:00,24.0,33,6.6,917.1,43,8.9,25.6,0.0,0.0,1
2025-02-07T10:00,26.4,21,2.4,917.6,2,12.7,34.9,0.0,0.0,0
2025-02-07T11:00,27.8,18,1.6,917.5,0,14.2,38.9,0.0,0.0,0
2025-02-07T12:00,28.9,18,2.1,916.9,0,12.9,39.2,0.0,0.0,0
2025-02-07T13:00,29.5,18,2.9,915.7,0,11.6,37.1,0.0,0.0,0
2025-02-07T14:00,29.9,18,2.8,914.6,0,11.0,34.6,0.0,0.0,0
2025-02-07T15:00,30.1,16,1.5,914.0,0,11.7,33.5,0.0,0.0,0
2025-02-07T16:00,29.4,17,1.8,913.7,63,13.2,34.9,0.0,0.0,2
2025-02-07T17:00,28.1,20,3.2,913.8,97,14.6,36.4,0.0,0.0,3
2025-02-07T18:00,26.3,22,3.1,914.2,0,10.8,32.4,0.0,0.0,0
2025-02-07T19:00,25.0,27,4.7,914.7,25,11.9,28.8,0.0,0.0,1
2025-02-07T20:00,23.9,33,6.8,915.2,1,11.2,29.2,0.0,0.0,0
2025-02-07T21:00,22.9,39,8.2,915.4,0,10.0,26.6,0.0,0.0,0
2025-02-07T22:00,22.2,42,8.7,915.5,0,12.1,27.0,0.0,0.0,0
2025-02-07T23:00,21.3,50,10.3,915.1,0,13.0,29.5,0.0,0.0,0
2025-02-08T00:00,20.5,56,11.3,914.4,0,10.9,29.2,0.0,0.0,0
2025-02-08T01:00,19.6,60,11.5,913.4,0,9.9,23.4,0.0,0.0,0
2025-02-08T02:00,18.8,63,11.7,912.5,0,9.4,21.2,0.0,0.0,0
2025-02-08T03:00,18.2,66,11.8,912.2,12,8.9,20.2,0.0,0.0,0
2025-02-08T04:00,17.8,68,11.9,912.0,0,8.3,18.7,0.0,0.0,0
2025-02-08T05:00,17.6,69,11.8,912.5,0,8.1,17.6,0.0,0.0,0
2025-02-08T06:00,17.6,75,13.1,913.1,0,7.2,18.0,0.0,0.0,0
2025-02-08T07:00,18.4,69,12.6,914.1,0,8.1,16.2,0.0,0.0,0
2025-02-08T08:00,21.3,53,11.2,915.8,0,6.9,18.7,0.0,0.0,0
2025-02-08T09:00,24.3,34,7.4,917.1,0,11.1,29.5,0.0,0.0,0
2025-02-08T10:00,26.2,31,7.6,917.4,17,13.2,36.0,0.0,0.0,0
2025-02-08T11:00,27.7,28,7.6,917.2,3,13.2,37.8,0.0,0.0,0
2025-02-08T12:00,28.9,26,7.7,916.3,0,13.7,38.9,0.0,0.0,0
2025-02-08T13:00,29.8,25,7.5,915.1,0,15.4,42.1,0.0,0.0,0
2025-02-08T14:00,29.9,24,7.3,914.0,0,16.1,43.6,0.0,0.0,0
2025-02-08T15:00,29.6,25,7.5,913.3,8,15.7,43.2,0.0,0.0,0
2025-02-08T16:00,28.9,27,8.3,913.1,5,15.1,41.4,0.0,0.0,0
2025-02-08T17:00,27.7,32,9.3,913.2,4,14.5,38.9,0.0,0.0,0
2025-02-08T18:00,26.2,37,10.4,913.6,99,12.6,34.6,0.0,0.0,3
2025-02-08T19:00,25.5,39,10.5,914.4,87,12.3,31.0,0.0,0.0,3
2025-02-08T20:00,24.7,42,10.8,915.1,44,12.3,29.5,0.0,0.0,1
2025-02-08T21:00,23.5,45,10.9,915.5,97,11.4,29.2,0.0,0.0,3
2025-02-08T22:00,22.4,49,11.3,915.5,81,11.1,26.6,0.0,0.0,3
2025-02-08T23:00,21.6,55,12.2,915.2,76,12.6,28.4,0.0,0.0,2
2025-02-09T00:00,20.6,62,12.9,914.9,65,10.1,29.2,0.0,0.0,2
2025-02-09T01:00,19.9,65,13.1,914.1,23,8.9,22.7,0.0,0.0,1
2025-02-09T02:00,19.2,69,13.3,913.1,82,8.7,19.4,0.0,0.0,3
2025-02-09T03:00,18.6,72,13.5,912.5,61,8.7,18.7,0.0,0.0,2
2025-02-09T04:00,18.2,75,13.6,912.1,75,8.7,18.4,0.0,0.0,2
2025-02-09T05:00,18.0,75,13.4,912.1,91,8.1,18.4,0.0,0.0,3
2025-02-09T06:00,18.0,81,14.8,912.7,67,7.6,18.7,0.0,0.0,2
2025-02-09T07:00,18.7,75,14.2,913.5,60,8.5,16.9,0.0,0.0,2
2025-02-09T08:00,21.6,56,12.5,915.1,62,7.3,20.2,0.0,0.0,2
2025-02-09T09:00,24.3,41,10.1,916.1,73,10.5,29.2,0.0,0.0,2
2025-02-09T10:00,26.3,35,9.5,916.5,87,13.5,37.1,0.0,0.0,3
2025-02-09T11:00,27.9,30,8.8,916.1,85,14.8,40.7,0.0,0.0,3
2025-02-09T12:00,29.1,26,7.9,915.3,94,16.0,43.2,0.0,0.0,3
2025-02-09T13:00,29.5,25,7.7,914.3,94,16.5,45.0,0.0,0.0,3
2025-02-09T14:00,29.6,26,8.2,913.2,86,15.9,44.6,0.0,0.0,3
2025-02-09T15:00,29.4,28,9.1,912.6,80,14.4,42.8,0.0,0.0,3
2025-02-09T16:00,28.6,31,9.8,912.5,82,14.1,39.2,0.0,0.0,3
2025-02-09T17:00,27.3,35,10.5,912.7,4,15.1,37.4,0.0,0.0,0
2025-02-09T18:00,25.9,40,11.4,913.2,1,11.9,36.4,0.0,0.0,0
2025-02-09T19:00,25.4,40,10.9,913.8,0,8.8,28.1,0.0,0.0,0
2025-02-09T20:00,24.7,44,11.6,914.5,0,10.6,24.1,0.0,0.0,0
2025-02-09T21:00,23.1,51,12.5,914.9,0,10.8,27.0,0.0,0.0,0
2025-02-09T22:00,22.0,58,13.3,915.0,0,11.5,26.6,0.0,0.0,0
2025-02-09T23:00,21.1,64,14.1,914.9,0,11.7,27.4,0.0,0.0,0
2025-02-10T00:00,20.1,73,15.0,914.1,2,12.1,27.7,0.0,0.0,0
2025-02-10T01:00,19.2,80,15.6,913.5,0,11.2,27.7,0.0,0.0,0
2025-02-10T02:00,18.5,84,15.7,912.8,0,9.8,24.8,0.0,0.0,0
2025-02-10T03:00,18.0,87,15.8,912.5,0,9.3,20.9,0.0,0.0,0
2025-02-10T04:00,17.5,89,15.7,912.3,0,8.8,19.8,0.0,0.0,0
2025-02-10T05:00,17.1,91,15.5,912.5,0,8.7,18.7,0.0,0.0,0
2025-02-10T06:00,17.2,98,17.0,913.6,100,8.1,19.1,0.0,0.0,3
2025-02-10T07:00,17.5,95,16.7,914.8,97,8.6,19.8,0.0,0.0,3
2025-02-10T08:00,19.3,82,16.1,916.1,29,7.9,22.3,0.0,0.0,1
2025-02-10T09:00,22.0,61,14.2,917.4,5,9.7,28.1,0.0,0.0,0
2025-02-10T10:00,24.4,42,10.7,917.8,2,10.3,31.0,0.0,0.0,0
2025-02-10T11:00,26.2,35,9.6,917.4,2,10.8,32.8,0.0,0.0,0
2025-02-10T12:00,27.7,29,8.2,916.5,1,11.5,34.6,0.0,0.0,0
2025-02-10T13:00,28.6,26,6.9,915.4,2,12.6,36.7,0.0,0.0,0
2025-02-10T14:00,28.9,24,6.6,914.6,74,13.2,37.8,0.0,0.0,2
2025-02-10T15:00,28.7,27,7.6,914.1,38,13.8,38.2,0.0,0.0,1
2025-02-10T16:00,27.9,29,8.3,913.8,13,13.6,38.2,0.0,0.0,0
2025-02-10T17:00,26.9,30,8.0,914.0,2,12.3,36.0,0.0,0.0,0
2025-02-10T18:00,26.1,35,9.3,914.0,3,6.9,28.8,0.0,0.0,0
2025-02-10T19:00,25.1,38,9.6,914.9,0,6.8,16.9,0.0,0.0,0
2025-02-10T20:00,24.0,43,10.7,915.6,0,7.6,19.4,0.0,0.0,0
2025-02-10T21:00,23.0,48,11.2,915.9,71,6.7,18.4,0.0,0.0,2
2025-02-10T22:00,22.0,52,11.6,915.9,84,8.3,19.1,0.0,0.0,3
2025-02-10T23:00,21.0,57,12.2,915.7,47,9.3,20.5,0.0,0.0,1
2025-02-11T00:00,20.1,63,12.8,914.9,31,9.2,20.2,0.0,0.0,1
2025-02-11T01:00,19.4,68,13.3,914.0,65,8.6,19.4,0.0,0.0,2
2025-02-11T02:00,18.6,74,13.9,913.3,92,8.3,18.4,0.0,0.0,3
2025-02-11T03:00,17.9,81,14.5,912.9,85,8.5,17.6,0.0,0.0,3
2025-02-11T04:00,17.2,86,14.9,912.7,81,8.7,17.6,0.0,0.0,3
2025-02-11T05:00,16.6,92,15.3,912.9,80,8.5,17.6,0.0,0.0,3
2025-02-11T06:00,16.6,99,16.4,913.9,100,8.7,21.6,0.0,0.0,3
2025-02-11T07:00,16.7,97,16.2,914.9,100,8.7,20.5,0.0,0.0,3
2025-02-11T08:00,18.3,80,14.9,916.1,99,6.8,21.6,0.0,0.0,3
2025-02-11T09:00,21.8,54,12.0,917.0,92,5.9,20.9,0.0,0.0,3
2025-02-11T10:00,25.3,29,6.2,917.6,68,7.3,24.8,0.0,0.0,2
2025-02-11T11:00,27.7,20,3.0,917.6,88,8.6,28.4,0.0,0.0,3
2025-02-11T12:00,29.2,19,3.5,916.9,96,9.1,30.2,0.0,0.0,3
2025-02-11T13:00,30.1,18,3.3,916.0,93,9.6,31.3,0.0,0.0,3
2025-02-11T14:00,30.7,16,2.0,914.9,93,10.4,32.0,0.0,0.0,3
2025-02-11T15:00,30.5,16,2.0,914.3,100,11.7,33.8,0.0,0.0,3
2025-02-11T16:00,29.7,18,2.7,914.2,100,12.5,34.2,0.0,0.0,3
2025-02-11T17:00,28.5,20,3.6,914.3,100,12.2,33.8,0.0,0.0,3
2025-02-11T18:00,27.2,22,3.4,914.2,100,8.5,31.0,0.0,0.0,3
2025-02-11T19:00,26.2,27,5.5,914.9,95,7.4,21.2,0.0,0.0,3
2025-02-11T20:00,24.5,32,6.8,915.3,50,9.6,23.0,0.0,0.0,2
2025-02-11T21:00,23.0,37,7.4,915.6,28,9.8,24.1,0.0,0.0,1
2025-02-11T22:00,22.0,41,8.2,915.6,77,9.5,23.4,0.0,0.0,2
2025-02-11T23:00,21.1,46,8.9,915.2,81,9.5,21.6,0.0,0.0,3
2025-02-12T00:00,20.5,51,9.9,914.3,97,9.9,21.2,0.0,0.0,3
2025-02-12T01:00,19.8,55,10.6,913.7,94,9.4,21.2,0.0,0.0,3
2025-02-12T02:00,19.1,59,10.8,912.9,95,9.5,20.5,0.0,0.0,3
2025-02-12T03:00,18.4,61,10.9,912.4,100,9.0,20.2,0.0,0.0,3
2025-02-12T04:00,17.7,66,11.2,912.2,100,8.0,18.7,0.0,0.0,3
2025-02-12T05:00,17.1,70,11.7,912.4,100,6.9,16.2,0.0,0.0,3
2025-02-12T06:00,17.0,78,13.2,913.0,51,7.2,16.2,0.0,0.0,2
2025-02-12T07:00,17.5,78,13.6,914.1,95,8.9,18.0,0.0,0.0,3
2025-02-12T08:00,20.5,64,13.5,915.9,100,7.4,20.2,0.0,0.0,3
2025-02-12T09:00,24.4,35,8.1,917.4,100,9.2,26.3,0.0,0.0,3
2025-02-12T10:00,27.5,18,1.1,918.1,100,10.3,29.9,0.0,0.0,3
2025-02-12T11:00,29.5,13,-1.6,917.8,99,11.7,33.8,0.0,0.0,3
2025-02-12T12:00,30.8,10,-3.9,916.9,99,13.0,37.1,0.0,0.0,3
2025-02-12T13:00,31.5,10,-4.3,916.1,99,13.3,38.2,0.0,0.0,3
2025-02-12T14:00,31.6,11,-2.3,915.1,95,13.2,38.5,0.0,0.0,3
2025-02-12T15:00,31.5,11,-2.5,914.4,17,12.3,37.8,0.0,0.0,0
2025-02-12T16:00,30.9,12,-1.8,914.3,10,11.9,34.9,0.0,0.0,0
2025-02-12T17:00,29.8,14,-0.4,914.4,0,12.8,32.8,0.0,0.0,0
2025-02-12T18:00,28.3,16,-0.1,914.5,0,9.6,31.3,0.0,0.0,0
2025-02-12T19:00,27.0,17,0.1,915.1,0,9.7,23.8,0.0,0.0,0
2025-02-12T20:00,25.4,22,2.2,915.5,0,10.3,23.4,0.0,0.0,0
2025-02-12T21:00,23.7,29,4.9,915.6,0,9.3,23.0,0.0,0.0,0
2025-02-12T22:00,22.8,31,4.8,915.5,0,9.0,20.9,0.0,0.0,0
2025-02-12T23:00,22.0,30,3.6,915.2,0,9.5,20.9,0.0,0.0,0
2025-02-13T00:00,21.0,32,3.6,914.5,31,9.4,21.6,0.0,0.0,1
2025-02-13T01:00,20.2,38,5.3,913.5,69,9.2,20.5,0.0,0.0,2
2025-02-13T02:00,19.4,45,7.1,912.6,72,8.6,19.4,0.0,0.0,2
2025-02-13T03:00,18.6,50,8.1,911.9,87,7.4,18.0,0.0,0.0,3
2025-02-13T04:00,18.2,54,8.8,911.9,40,6.7,15.5,0.0,0.0,1
2025-02-13T05:00,17.8,58,9.3,912.1,0,6.5,14.0,0.0,0.0,0
2025-02-13T06:00,17.9,68,12.0,913.0,91,7.0,14.8,0.0,0.0,3
2025-02-13T07:00,18.9,64,12.0,913.9,94,8.5,16.9,0.0,0.0,3
2025-02-13T08:00,22.5,49,11.1,915.7,71,7.0,18.7,0.0,0.0,2
2025-02-13T09:00,26.4,23,3.9,917.4,79,9.2,25.9,0.0,0.0,2
2025-02-13T10:00,28.6,20,3.1,917.7,78,11.7,33.1,0.0,0.0,2
2025-02-13T11:00,30.0,19,4.0,917.2,86,12.6,36.0,0.0,0.0,3
2025-02-13T12:00,31.2,18,3.8,916.4,90,13.0,37.4,0.0,0.0,3
2025-02-13T13:00,31.7,17,3.4,915.5,94,13.4,38.5,0.0,0.0,3
2025-02-13T14:00,31.9,16,2.7,914.7,95,12.7,38.2,0.0,0.0,3
2025-02-13T15:00,31.7,16,2.7,913.9,94,11.7,36.7,0.0,0.0,3
2025-02-13T16:00,30.9,17,3.2,913.7,96,11.1,33.5,0.0,0.0,3
2025-02-13T17:00,29.8,19,3.4,913.8,99,12.3,31.0,0.0,0.0,3
2025-02-13T18:00,28.4,22,4.5,914.0,96,10.1,30.2,0.0,0.0,3
2025-02-13T19:00,27.3,24,5.2,914.5,98,9.7,25.2,0.0,0.0,3
2025-02-13T20:00,25.7,29,6.2,915.2,98,9.1,23.4,0.0,0.0,3
2025-02-13T21:00,24.3,30,5.6,915.8,88,9.7,22.7,0.0,0.0,3
2025-02-13T22:00,23.4,30,4.7,915.5,55,11.6,26.6,0.0,0.0,2
2025-02-13T23:00,22.3,31,4.6,915.2,11,13.3,29.9,0.0,0.0,0
2025-02-14T00:00,21.3,36,5.5,914.3,1,11.3,29.9,0.0,0.0,0
2025-02-14T01:00,20.7,38,6.0,913.4,1,9.6,24.8,0.0,0.0,0
2025-02-14T02:00,20.0,41,6.5,912.7,0,8.3,20.9,0.0,0.0,0
2025-02-14T03:00,19.8,44,7.2,912.0,0,8.3,18.0,0.0,0.0,0
2025-02-14T04:00,19.3,48,7.9,912.0,0,5.7,16.9,0.0,0.0,0
2025-02-14T05:00,18.4,53,8.6,912.2,0,4.1,12.2,0.0,0.0,0
2025-02-14T06:00,18.5,55,9.3,912.9,0,4.5,10.1,0.0,0.0,0
2025-02-14T07:00,19.8,50,9.1,914.1,0,6.2,11.2,0.0,0.0,0
2025-02-14T08:00,23.1,39,8.5,916.0,0,3.7,13.3,0.0,0.0,0
2025-02-14T09:00,26.7,24,4.6,917.5,0,5.0,18.4,0.0,0.0,0
2025-02-14T10:00,28.9,19,3.3,917.7,0,8.1,25.9,0.0,0.0,0
2025-02-14T11:00,30.2,18,3.3,917.1,0,10.5,32.0,0.0,0.0,0
2025-02-14T12:00,31.2,17,3.0,916.3,0,11.2,34.2,0.0,0.0,0
2025-02-14T13:00,31.9,15,2.5,915.3,54,10.8,34.2,0.0,0.0,2
2025-02-14T14:00,32.1,16,2.7,914.3,94,10.9,33.5,0.0,0.0,3
2025-02-14T15:00,31.7,17,3.3,913.4,97,11.6,33.8,0.0,0.0,3
2025-02-14T16:00,31.0,18,4.0,913.1,96,11.8,34.2,0.0,0.0,3
2025-02-14T17:00,30.1,21,5.1,913.2,94,11.1,32.4,0.0,0.0,3
